Device name,Asset risk score,Device type,Device category,Operating system,IP address,Endpoint group,Last user,Highly-exploitable CVEs,Discovered by,First seen,Last detected
10.4.1.212,0,unknown,unknown,,10.4.1.212,,,0,Apex One as a Service,2023-12-20 14:14:52,2024-04-29 11:25:29
10.1.143.81,0,unknown,unknown,,10.1.143.81,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2023-11-24 09:24:18,2024-05-04 17:57:15
192.168.0.94,0,unknown,unknown,,192.168.0.94,,,0,Apex One as a Service,2024-02-29 04:38:25,2024-04-23 17:16:43
10.2.126.80,0,unknown,unknown,,10.2.126.80,,,0,Apex One as a Service,2024-04-27 00:16:09,2024-05-05 12:57:35
10.2.114.80,0,unknown,unknown,,10.2.114.80,,,0,Trend Vision One Endpoint Sensor,2023-09-16 02:41:43,2024-05-04 15:52:09
192.168.0.14,0,unknown,unknown,,192.168.0.14,,,0,Apex One as a Service,2024-03-01 11:18:51,2024-04-25 19:25:50
192.168.1.62,0,unknown,unknown,,192.168.1.62,,,0,Apex One as a Service,2024-02-04 20:14:38,2024-05-04 20:04:17
10.2.122.81,0,unknown,unknown,,10.2.122.81,,,0,Apex One as a Service,2024-05-02 00:15:46,2024-05-02 00:15:46
LAP-XXXX-XXX,0,Desktop,IT,Windows 11 10.0 (Build 22631),10.3.6.61,,Système,0,"Trend Vision One Endpoint Sensor|Trend Vision One Agent",2024-03-20 14:30:01,2024-03-20 16:30:32
192.168.1.120,0,unknown,unknown,,192.168.1.120,,,0,Apex One as a Service,2024-02-23 05:01:47,2024-05-01 15:42:20
10.1.228.80,0,unknown,unknown,,10.1.228.80,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2023-11-17 15:58:47,2024-04-30 15:39:55
192.168.1.77,0,unknown,unknown,,192.168.1.77,,,0,Apex One as a Service,2024-02-09 09:33:00,2024-04-19 12:37:43
10.2.114.90,0,unknown,unknown,,10.2.114.90,,,0,Apex One as a Service,2024-01-12 19:47:33,2024-05-05 09:28:51
LAP-GEST-007,0,Desktop,IT,Windows 11 10.0 (Build 22631),10.3.6.51,,Système,0,"Trend Vision One Endpoint Sensor|Trend Vision One Agent",2024-02-12 11:54:11,2024-04-05 15:35:00
10.4.1.230,0,unknown,unknown,,10.4.1.230,,,0,Endpoint & Workload Security,2023-09-15 05:41:01,2024-05-05 04:05:06
10.1.206.80,0,unknown,unknown,,10.1.206.80,,,0,Trend Vision One Endpoint Sensor,2023-11-14 19:19:29,2024-05-04 17:38:33
192.168.1.118,0,unknown,unknown,,192.168.1.118,,,0,Apex One as a Service,2024-04-27 00:16:09,2024-04-27 00:16:09
10.4.1.197,0,unknown,unknown,,10.4.1.197,,,0,Apex One as a Service,2023-11-14 18:05:47,2024-05-05 13:26:04
192.168.137.1,0,unknown,unknown,,192.168.137.1,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-03-31 00:17:59,2024-04-24 16:49:19
10.1.20.80,0,unknown,unknown,,10.1.20.80,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-03-23 00:29:02,2024-05-04 17:58:28
TPV-544-001,0,Desktop,unknown,Windows 10 10.0 (Build 17763),10.3.104.48,,,0,"Apex One as a Service|Trend Vision One Agent",2024-04-22 10:09:14,2024-04-22 15:05:37
LP-317-1,0,unknown,unknown,,10.2.17.11,,,0,Trend Vision One Endpoint Sensor,2024-03-27 00:21:19,2024-05-04 17:38:56
192.168.0.102,0,unknown,unknown,,192.168.0.102,,,0,Apex One as a Service,2024-02-29 04:10:45,2024-04-25 19:25:37
10.2.16.81,0,unknown,unknown,,10.2.16.81,,,0,Apex One as a Service,2023-12-20 14:25:31,2024-04-29 11:49:54
LAP-306-001,0,Desktop,IT,Windows 11 10.0 (Build 22631),10.2.6.4,,,0,Apex One as a Service,2024-05-06 13:17:08,2024-05-07 12:55:09
10.3.0.83,0,unknown,unknown,,10.3.0.83,,,0,Endpoint & Workload Security,2023-09-15 05:40:57,2024-05-05 04:15:04
172.20.10.1,0,unknown,unknown,,172.20.10.1,,,0,Apex One as a Service,2024-02-12 10:00:52,2024-05-03 14:13:20
10.1.235.81,0,unknown,unknown,,10.1.235.81,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-02-17 16:55:45,2024-05-04 16:12:27
192.168.1.206,0,unknown,unknown,,192.168.1.206,,,0,Apex One as a Service,2024-04-27 00:16:09,2024-04-27 00:16:09
192.168.1.121,0,unknown,unknown,,192.168.1.121,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-02-15 22:37:58,2024-05-04 21:31:42
10.3.6.81,0,unknown,unknown,,10.3.6.81,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-05-02 00:15:46,2024-05-02 00:15:46
10.2.114.11,0,unknown,unknown,,10.2.114.11,,,0,Apex One as a Service,2024-02-16 11:34:52,2024-05-05 09:45:17
LAP-XXXX-XXX,0,Desktop,unknown,Windows 11 10.0 (Build 22631),10.3.6.61,,,0,"Trend Vision One Endpoint Sensor|Trend Vision One Agent",2024-03-20 16:30:31,2024-04-24 22:00:31
10.2.124.81,0,unknown,unknown,,10.2.124.81,,,0,Trend Vision One Endpoint Sensor,2023-01-08 01:58:41,2024-04-20 13:30:03
192.168.1.102,0,unknown,unknown,,192.168.1.102,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-02-07 20:29:22,2024-05-01 15:35:22
10.1.122.80,0,unknown,unknown,,10.1.122.80,,,0,Apex One as a Service,2023-12-20 14:42:38,2024-05-04 17:57:08
DEV645BA6,0,unknown,unknown,,10.1.7.80,,,0,Trend Vision One Endpoint Sensor,2023-11-17 14:28:25,2024-05-05 07:03:35
10.4.1.6,0,unknown,unknown,,10.4.1.6,,,0,Endpoint & Workload Security,2023-09-15 05:41:02,2024-05-05 04:05:06
192.168.1.83,0,unknown,unknown,,192.168.1.83,,,0,Apex One as a Service,2024-01-27 19:05:25,2024-05-01 15:30:27
10.3.0.96,0,unknown,unknown,,10.3.0.96,,,0,Endpoint & Workload Security,2023-09-15 05:41:00,2024-05-05 04:05:06
10.2.121.8,0,unknown,unknown,,10.2.121.8,,,0,Apex One as a Service,2024-03-03 17:52:36,2024-04-30 06:29:05
TPV-536-001,0,Desktop,unknown,Windows 10 10.0 (Build 17763),192.168.10.112,,,0,"Apex One as a Service|Trend Vision One Agent",2024-04-22 14:26:41,2024-05-06 01:29:31
192.168.1.229,0,unknown,unknown,,192.168.1.229,,,0,Apex One as a Service,2024-01-17 21:33:52,2024-05-05 00:12:18
LP-424-3,0,Desktop,IT,Windows 7 6.1 (Build 7601),10.2.124.6,,424marais,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-01-07 14:18:19,2024-05-06 15:38:27
192.168.1.65,0,unknown,unknown,,192.168.1.65,,,0,Apex One as a Service,2024-04-27 00:16:09,2024-05-03 15:34:30
10.1.63.80,0,unknown,unknown,,10.1.63.80,,,0,Trend Vision One Endpoint Sensor,2023-02-07 02:28:58,2024-05-04 17:22:11
192.168.1.18,0,unknown,unknown,,192.168.1.18,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-05-07 00:17:35,2024-05-07 00:17:35
TPV-401-002,0,Desktop,IT,Windows 10 10.0 (Build 17763),192.168.10.79,,Système,22,"Trend Vision One Endpoint Sensor|Trend Vision One Agent",2024-03-20 10:14:39,2024-03-26 11:15:20
DEV31D425,0,unknown,unknown,,10.1.2.80,,,0,Trend Vision One Endpoint Sensor,2023-08-08 14:11:24,2024-05-05 05:51:44
10.3.0.228,0,unknown,unknown,,10.3.0.228,,,0,Endpoint & Workload Security,2023-09-15 05:40:53,2024-05-05 04:05:06
192.168.1.51,0,unknown,unknown,,192.168.1.51,,,0,Apex One as a Service,2024-02-08 17:34:45,2024-04-26 22:09:40
10.3.6.75,0,unknown,unknown,,10.3.6.75,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-05-01 00:17:03,2024-05-01 00:17:03
lp-235-5,0,unknown,unknown,,10.1.235.55,,,0,Trend Vision One Endpoint Sensor,2024-04-27 00:16:08,2024-05-04 17:18:30
192.168.1.40,0,unknown,unknown,,192.168.1.40,,,0,Apex One as a Service,2024-01-17 18:30:28,2024-04-16 18:06:06
10.2.129.80,0,unknown,unknown,,10.2.129.80,,,0,Apex One as a Service,2024-01-03 13:30:42,2024-05-05 13:37:52
MACBOOKPRO-01F4,0,unknown,unknown,,10.200.59.219,,,0,Trend Vision One Endpoint Sensor,2024-04-13 00:17:19,2024-04-13 00:17:19
192.168.0.111,0,unknown,unknown,,192.168.0.111,,,0,Apex One as a Service,2024-02-29 07:07:17,2024-04-23 17:13:51
192.168.1.123,0,unknown,unknown,,192.168.1.123,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-05-04 00:16:35,2024-05-04 01:03:57
10.2.124.6,0,unknown,unknown,,10.2.124.6,,,0,Apex One as a Service,2024-05-05 00:20:04,2024-05-05 00:20:04
LAP-306-3,0,Desktop,IT,Windows 7 6.1 (Build 7601),10.2.6.4,,,0,Apex One as a Service,2024-04-18 13:20:37,2024-05-07 10:17:48
192.168.1.32,0,unknown,unknown,,192.168.1.32,,,0,Apex One as a Service,2024-01-31 04:25:57,2024-04-29 07:26:24
10.3.0.84,0,unknown,unknown,,10.3.0.84,,,0,Endpoint & Workload Security,2023-09-15 05:40:55,2024-05-05 04:15:04
192.168.1.60,0,unknown,unknown,,192.168.1.60,,,0,Apex One as a Service,2024-01-04 08:54:58,2024-04-19 13:03:03
10.1.29.80,0,unknown,unknown,,10.1.29.80,,,0,Apex One as a Service,2024-02-22 15:08:20,2024-05-03 15:13:07
10.1.18.130,0,unknown,unknown,,10.1.18.130,,,0,Apex One as a Service,2024-01-26 12:43:07,2024-05-03 15:25:51
10.1.142.80,0,unknown,unknown,,10.1.142.80,,,0,Apex One as a Service,2024-01-20 01:06:51,2024-05-05 23:03:09
10.128.128.128,0,unknown,unknown,,10.128.128.128,,,0,Apex One as a Service,2024-02-07 18:41:44,2024-05-02 14:33:07
10.1.193.80,0,unknown,unknown,,10.1.193.80,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-03-23 00:29:02,2024-05-04 16:30:34
192.168.1.16,0,unknown,unknown,,192.168.1.16,,,0,Apex One as a Service,2024-02-02 04:18:55,2024-04-26 21:51:22
192.168.0.52,0,unknown,unknown,,192.168.0.52,,,0,Apex One as a Service,2024-02-20 12:13:17,2024-04-23 13:03:45
10.3.0.161,0,unknown,unknown,,10.3.0.161,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-01-24 18:52:57,2024-04-22 08:14:04
10.4.1.196,0,unknown,unknown,,10.4.1.196,,,0,Apex One as a Service,2023-11-14 04:04:10,2024-05-05 23:06:25
192.168.1.251,0,unknown,unknown,,192.168.1.251,,,0,Apex One as a Service,2024-02-12 21:57:10,2024-05-05 02:09:37
TPV-539-001,0,Desktop,IT,Windows 10 10.0 (Build 17763),10.3.104.63,,,0,"Apex One as a Service|Trend Vision One Agent",2024-05-02 14:58:17,2024-05-04 01:30:26
192.168.1.3,0,unknown,unknown,,192.168.1.3,,,0,Apex One as a Service,2024-01-18 10:41:09,2024-05-05 10:28:19
10.3.0.222,0,unknown,unknown,,10.3.0.222,,,0,Endpoint & Workload Security,2023-09-15 05:40:59,2024-05-05 04:05:06
192.168.1.114,0,unknown,unknown,,192.168.1.114,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-01-26 17:59:28,2024-04-15 08:20:27
192.168.1.211,0,unknown,unknown,,192.168.1.211,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-02-07 11:27:26,2024-04-09 20:13:44
192.168.0.254,0,unknown,unknown,,192.168.0.254,,,0,Apex One as a Service,2024-01-03 14:57:36,2024-05-04 16:47:44
10.3.103.27,0,unknown,unknown,,10.3.103.27,,,0,Endpoint & Workload Security,2024-04-13 00:17:19,2024-04-17 03:50:01
10.1.116.80,0,unknown,unknown,,10.1.116.80,,,0,Trend Vision One Endpoint Sensor,2023-07-05 22:53:30,2024-05-04 17:50:06
192.168.0.33,0,unknown,unknown,,192.168.0.33,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-01-24 10:15:56,2024-05-03 09:56:05
192.168.0.46,0,unknown,unknown,,192.168.0.46,,,0,Apex One as a Service,2024-05-05 00:20:04,2024-05-05 00:20:04
192.168.0.47,0,unknown,unknown,,192.168.0.47,,,0,Apex One as a Service,2024-02-08 08:02:01,2024-05-03 17:58:24
10.2.122.80,0,unknown,unknown,,10.2.122.80,,,0,Apex One as a Service,2024-01-14 14:49:37,2024-04-17 12:49:45
TPV-534-001,0,Desktop,unknown,Windows 10 10.0 (Build 17763),10.3.104.53,,,0,"Apex One as a Service|Trend Vision One Agent",2024-04-23 15:54:06,2024-04-25 01:35:00
10.2.114.91,0,unknown,unknown,,10.2.114.91,,,0,Apex One as a Service,2024-01-04 18:40:11,2024-05-05 15:39:02
10.1.18.153,0,unknown,unknown,,10.1.18.153,,,0,Apex One as a Service,2024-03-28 00:20:18,2024-05-03 16:01:53
10.1.62.2,0,unknown,unknown,,10.1.62.2,,,0,Trend Vision One Endpoint Sensor,2023-07-13 10:16:14,2024-05-04 21:34:13
10.1.49.100,0,unknown,unknown,,10.1.49.100,,,0,Apex One as a Service,2024-04-30 00:18:27,2024-04-30 10:43:36
10.2.121.80,0,unknown,unknown,,10.2.121.80,,,0,Apex One as a Service,2023-12-28 09:28:54,2024-05-04 20:09:21
172.30.60.146,0,unknown,unknown,,172.30.60.146,,,0,Apex One as a Service,2024-03-22 00:34:02,2024-04-18 15:03:16
192.168.1.14,0,unknown,unknown,,192.168.1.14,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-05-06 00:17:40,2024-05-06 00:17:40
10.1.51.80,0,unknown,unknown,,10.1.51.80,,,0,Apex One as a Service,2024-01-04 10:46:45,2024-05-04 15:08:52
TPV-538-001,0,Desktop,IT,Windows 10 10.0 (Build 17763),192.168.10.86,,,0,"Apex One as a Service|Trend Vision One Agent",2024-04-18 15:14:22,2024-05-02 15:42:56
pub01.louispion.fr,0,unknown,unknown,,10.3.3.213,,,0,Endpoint & Workload Security,2023-09-16 01:49:11,2024-05-04 03:30:50
DESKTOP-LRE68HA,0,Desktop,IT,Windows 10 10.0 (Build 17763),192.168.10.76,,,0,Trend Vision One Agent,2024-04-15 13:45:31,2024-04-25 09:06:40
192.168.1.20,0,unknown,unknown,,192.168.1.20,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-03-01 04:53:10,2024-04-26 22:34:49
10.1.120.80,0,unknown,unknown,,10.1.120.80,,,0,Apex One as a Service,2024-04-27 00:16:08,2024-05-04 08:21:39
10.1.196.80,0,unknown,unknown,,10.1.196.80,,,0,Apex One as a Service,2023-12-23 19:10:52,2024-05-04 08:08:27
LAP-CSE-010,0,Desktop,IT,Windows 11 10.0 (Build 22631),10.3.6.34,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service|Trend Vision One Agent",2024-02-14 16:28:55,2024-04-19 17:24:29
10.2.114.81,0,unknown,unknown,,10.2.114.81,,,0,Apex One as a Service,2023-12-22 18:57:09,2024-05-05 17:44:12
10.4.1.214,0,unknown,unknown,,10.4.1.214,,,0,Apex One as a Service,2023-12-20 14:45:50,2024-04-19 16:58:03
DESKTOP-0ONH783,0,Desktop,IT,Windows 10 10.0 (Build 17763),10.3.103.3,,,0,"Trend Vision One Endpoint Sensor|Trend Vision One Agent",2024-02-09 13:30:04,2024-05-07 08:03:00
TPV-535-001,0,Desktop,unknown,Windows 10 10.0 (Build 17763),10.3.104.54,,,0,"Apex One as a Service|Trend Vision One Agent",2024-04-23 16:38:26,2024-04-25 01:35:01
192.168.0.24,0,unknown,unknown,,192.168.0.24,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-05-05 00:20:03,2024-05-05 00:20:03
10.2.121.92,0,unknown,unknown,,10.2.121.92,,,0,Apex One as a Service,2024-01-03 12:32:27,2024-05-04 22:22:17
192.168.1.222,0,unknown,unknown,,192.168.1.222,,,0,Apex One as a Service,2024-03-06 13:43:08,2024-04-09 20:12:39
10.2.26.80,0,unknown,unknown,,10.2.26.80,,,0,Trend Vision One Endpoint Sensor,2023-01-12 03:15:42,2024-05-04 14:14:27
192.168.1.9,0,unknown,unknown,,192.168.1.9,,,0,Apex One as a Service,2024-01-05 09:36:33,2024-04-17 13:53:04
192.168.1.183,0,unknown,unknown,,192.168.1.183,,,0,Apex One as a Service,2024-03-06 13:43:06,2024-04-09 20:16:09
192.168.1.44,0,unknown,unknown,,192.168.1.44,,,0,Apex One as a Service,2024-01-24 15:15:12,2024-04-29 07:26:24
TPV-522-002,0,Desktop,IT,Windows 10 10.0 (Build 17763),10.117.80.131,,,0,"Trend Vision One Endpoint Sensor|Trend Vision One Agent",2024-01-26 16:29:31,2024-03-20 08:25:06
192.168.1.254,0,unknown,unknown,,192.168.1.254,,,0,Apex One as a Service,2024-01-03 12:59:14,2024-05-05 19:29:54
10.1.18.152,0,unknown,unknown,,10.1.18.152,,,0,Apex One as a Service,2024-01-03 18:28:42,2024-05-04 16:48:03
10.1.28.80,0,unknown,unknown,,10.1.28.80,,,0,Trend Vision One Endpoint Sensor,2024-02-17 14:53:22,2024-05-04 14:28:18
192.168.1.4,0,unknown,unknown,,192.168.1.4,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-02-29 12:50:14,2024-04-30 06:53:49
192.168.1.170,0,unknown,unknown,,192.168.1.170,,,0,Apex One as a Service,2024-04-27 00:16:09,2024-05-05 06:39:14
10.2.101.80,0,unknown,unknown,,10.2.101.80,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-02-03 18:16:41,2024-05-03 08:43:27
192.168.1.154,0,unknown,unknown,,192.168.1.154,,,0,Apex One as a Service,2024-04-27 00:16:08,2024-05-03 15:33:40
TPV-548-001,0,Desktop,IT,Windows 10 10.0 (Build 17763),10.3.104.60,,,0,"Apex One as a Service|Trend Vision One Agent",2024-04-24 13:40:07,2024-05-02 14:28:33
192.168.1.125,0,unknown,unknown,,192.168.1.125,,,0,Apex One as a Service,2024-04-27 00:16:09,2024-04-27 00:16:09
10.2.34.80,0,unknown,unknown,,10.2.34.80,,,0,Apex One as a Service,2023-12-28 11:33:46,2024-05-03 17:29:25
10.1.67.80,0,unknown,unknown,,10.1.67.80,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-02-20 20:51:41,2024-05-04 15:38:46
10.2.121.82,0,unknown,unknown,,10.2.121.82,,,0,Apex One as a Service,2023-12-29 17:52:07,2024-05-04 20:09:21
cucm1,0,unknown,unknown,,10.3.3.240,,,0,Endpoint & Workload Security,2023-09-15 06:24:58,2024-05-05 02:28:07
10.3.0.196,0,unknown,unknown,,10.3.0.196,,,0,Apex One as a Service,2023-11-14 04:10:20,2024-05-05 23:20:28
10.2.16.80,0,unknown,unknown,,10.2.16.80,,,0,Apex One as a Service,2023-12-20 15:58:40,2024-04-26 08:27:26
10.2.124.9,0,unknown,unknown,,10.2.124.9,,,0,Apex One as a Service,2023-11-17 07:36:43,2024-04-20 16:24:32
TPV-533-001,0,Desktop,unknown,Windows 10 10.0 (Build 17763),10.3.104.51,,,0,"Apex One as a Service|Trend Vision One Agent",2024-04-22 17:17:32,2024-05-06 01:29:36
10.2.121.85,0,unknown,unknown,,10.2.121.85,,,0,Apex One as a Service,2023-12-29 21:28:58,2024-05-04 20:09:21
192.168.1.93,0,unknown,unknown,,192.168.1.93,,,0,Apex One as a Service,2024-01-26 08:12:32,2024-05-03 15:01:43
10.2.7.80,0,unknown,unknown,,10.2.7.80,,,0,Apex One as a Service,2024-01-14 17:11:32,2024-05-05 16:52:54
192.168.1.105,0,unknown,unknown,,192.168.1.105,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-04-26 00:16:10,2024-05-03 14:21:48
10.1.32.80,0,unknown,unknown,,10.1.32.80,,,0,Apex One as a Service,2023-12-20 17:18:16,2024-05-04 13:55:42
10.2.114.10,0,unknown,unknown,,10.2.114.10,,,0,Apex One as a Service,2024-01-07 10:41:43,2024-05-05 09:45:15
10.3.0.207,0,unknown,unknown,,10.3.0.207,,,0,Trend Vision One Endpoint Sensor,2024-04-18 01:28:54,2024-05-03 16:45:59
LAP-009-3,0,Desktop,IT,Windows 10 10.0 (Build 19043),10.1.9.4,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-05-04 13:17:28,2024-05-07 13:06:27
192.168.1.29,0,unknown,unknown,,192.168.1.29,,,0,"Trend Vision One Endpoint Sensor|Apex One as a Service",2024-01-03 14:37:20,2024-05-02 11:29:06
192.168.1.35,0,unknown,unknown,,192.168.1.35,,,0,Apex One as a Service,2024-05-03 00:15:50,2024-05-03 00:15:50
192.168.1.132,0,unknown,unknown,,192.168.1.132,,,0,Apex One as a Service,2024-04-27 00:16:08,2024-04-27 00:16:08
LAP-RH-101,,Desktop,IT,Windows 10 10.0 (Build 19045),10.3.6.23,,,81,"Apex One as a Service|Trend Vision One Agent",2024-05-07 07:49:34,2024-05-07 13:45:12
AliceBob,,Desktop,IT,Mac OS 12.6.8,10.3.0.36,,,0,Apex One as a Service,2024-05-07 13:33:18,2024-05-07 13:33:18
